dance,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
791,97,-21.318,433,985,983,108,305,61.086,3
138,969,-5.918,108,3.07e-06,797,267,161,75.883,3
402,882,-6.35,446,6.14e-05,213,273,408,90.025,3
589,876,-5.859,634,874,587,728,347,119.952,3
0.17,912,-6.124,659,"2,00E-06",285,195,308,125.603,3
361,974,-5.733,122,1.04e-06,928,971,524,140.055,3
0.13,923,-8.314,823,994,588,319,146,145.645,3
301,965,-5.544,622,2.62e-06,876,334,317,199.973,3
183,887,-5.99,58,2.99e-06,893,356,0.15,157.824,3
133,944,-4.561,129,4.09e-06,919,0.32,306,86.603,3
452,883,-5.871,488,1.53e-05,668,605,0.39,140.145,3
525,0.93,-4.414,387,139,338,0.11,229,120.142,3
0.23,932,-3.975,58,4.51e-05,4.53e-05,482,295,132.571,3
0.41,946,-3.776,66,692,0.0,0.35,781,135.036,3
383,879,-8.046,658,692,889,954,405,141.741,3
289,967,-4.086,816,1.07e-06,897,306,115,74.963,3
516,0.92,-3.986,604,373,7.98e-06,156,406,79.996,3
308,963,-4.646,753,0.0,113,327,705,164.556,3
557,813,-6.798,372,44,421,102,427,125.047,3
286,896,-10.186,482,2.65e-05,204,0.31,404,98.864,3
307,0.7,-9.619,0.04,2.28e-05,802,122,0.3,86.303,3
288,0.95,-7.497,61,1.64e-05,878,304,442,132.454,3
506,0.98,-4.908,115,2.08e-05,378,335,168,113.984,3
324,989,-3.044,234,5.1e-05,389,113,334,178.297,3
561,0.87,-7.333,715,1.14e-05,776,556,296,115.045,3
306,0.81,-2.575,566,1.24e-05,624,998,895,139.866,3
159,931,-6.663,836,4.16e-06,0.92,0.85,458,150.077,3
382,904,-7.949,647,58,794,82,433,112.797,3
195,759,-10.497,535,1.48e-05,798,362,403,90.216,3
405,844,-6.882,737,259,721,123,654,119.995,3
255,862,-5.637,505,7.13e-05,444,103,446,151.611,3
413,973,-6.831,521,2.53e-06,595,328,213,120.039,3
475,959,-4.135,903,9.35e-05,3.24e-06,213,135,129.983,3
311,711,-7.991,396,432,828,432,198,134.088,3
0.41,923,-5.385,642,662,0.0,322,386,110.027,3
212,987,-4.749,251,45,421,289,357,94.916,3
502,736,-7.418,272,106,227,109,639,135.055,3
158,752,-11.214,687,138,903,551,333,148.775,3
233,619,-8.78,337,5.94e-05,801,0.24,139,114.298,3
298,798,-7.823,618,147,593,939,443,129.898,3
142,753,-11.267,551,246,238,354,806,91.443,3
0.46,889,-6.279,581,4.15e-05,656,671,219,114.994,3
435,874,-4.197,43,191,147,139,373,142.154,3
168,919,-2.493,0.19,1.19e-05,902,831,355,122.604,3
237,562,-11.456,285,915,815,121,0.14,89.009,3
481,969,-8.917,865,811,205,343,919,146.995,3
833,948,-4.929,146,435,469,205,131,193.46,3
235,0.87,-6.355,75,105,427,257,815,180.02,3
348,0.95,-3.361,169,4.52e-05,9.24e-05,147,229,180.004,3
749,821,-4.507,52,5.4e-06,503,134,235,80.776,3
345,955,-6.698,961,5.79e-06,899,896,109,140.352,3
199,989,-4.543,153,6.84e-05,194,352,252,177.178,3
153,0.83,-17.787,163,161,267,637,121,82.773,3
137,863,-7.398,734,339,781,322,102,99.778,3
235,945,-4.349,967,325,559,162,214,121.99,3
297,968,-4.983,943,1.01e-05,351,293,202,105.393,3
728,873,-9.159,127,941,755,608,375,177.672,3
422,971,-7.814,619,6.56e-06,761,119,367,115.043,3
366,0.97,-7.273,836,1.64e-06,533,415,664,122.419,3
243,968,-5.706,135,966,952,162,792,100.255,3
218,892,-6.62,998,4.58e-05,0.94,551,0.18,150.1,3
0.39,286,-12.537,33,841,0.0,126,363,150.774,3
289,881,-6.48,715,3.87e-05,724,358,301,130.034,3
262,0.92,-4.562,521,1.73e-05,138,766,216,116.972,3
293,955,-5.383,594,7.41e-06,829,289,327,170.004,3
401,938,-4.99,533,2.02e-06,787,454,316,89.176,3
254,0.99,-5.143,139,597,0.93,263,238,176.089,3
387,956,-3.923,821,4.83e-06,811,384,155,120.11,3
166,938,-9.289,121,1.35e-05,662,112,381,130.559,3
658,993,-2.484,164,697,217,317,107,199.986,3
179,994,-5.352,191,316,916,885,398,138.382,3
293,949,-6.863,642,107,484,218,163,144.133,3
348,968,-4.887,831,1.33e-05,338,409,259,150.064,3
349,994,-5.989,978,1.84e-06,8,204,141,104.387,3
375,939,-5.123,904,363,302,0.1,163,120.195,3
217,965,-2.378,605,8.89e-06,688,237,253,110.454,3
166,845,-5.19,129,29,846,208,294,114.304,3
0.37,993,-4.465,131,7.84e-05,622,127,398,103.052,3
207,982,-3.922,843,64,565,339,119,151.627,3
343,964,-4.044,507,141,694,376,438,168.021,3
444,714,-8.159,432,176,176,302,0.17,138.068,3
295,0.44,-9.151,314,4.16e-05,498,811,39,133.988,3
265,962,-4.871,108,1.27e-05,862,0.4,156,167.759,3
409,993,-1.943,112,1.31e-05,683,149,693,114.983,3
233,964,-8.144,847,2.1e-05,63,133,119,109.324,3
391,0.83,-13.017,574,6.98e-06,0.0,391,252,99.968,3
154,922,-5.782,879,202,122,118,196,150.399,3
297,943,-8.156,813,6.97e-05,117,318,336,101.578,3
442,961,-8.999,122,1.73e-05,807,0.12,683,130.0,3
152,993,-5.366,217,3.54e-05,431,413,303,105.333,3
201,824,-13.332,776,2.43e-05,159,991,648,179.998,3
424,998,-3.692,947,1.3e-05,251,278,406,147.964,3
496,887,-6.001,474,1.27e-05,521,518,549,155.99,3
188,887,-6.479,732,8.08e-05,108,0.54,538,161.697,3
295,997,-3.62,154,324,268,396,785,178.129,3
731,962,-4.567,128,4.6e-06,564,0.17,722,178.633,3
527,903,-5.888,315,103,752,244,252,95.288,3
257,985,-4.431,755,4.55e-06,919,583,174,97.753,3
876,872,-5.197,952,5.22e-06,0.92,195,905,165.966,3
256,987,-5.725,853,389,7.67e-05,442,166,98.983,3
183,892,-5.053,827,118,602,102,0.29,143.17,3
0.35,891,-6.373,667,7.8e-06,849,129,179,149.938,3
178,973,-7.233,128,5.67e-05,328,145,137,191.817,3
263,964,-3.023,906,101,482,559,178,118.174,3
158,996,-4.463,116,1.85e-06,951,0.12,397,133.354,3
411,937,-5.001,571,1.94e-05,245,153,225,110.972,3
0.38,967,-3.779,0.1,144,8.49e-06,111,103,135.08,3
567,0.83,-4.733,322,3.83e-05,0.47,276,465,120.003,3
378,548,-9.467,335,413,309,123,154,131.407,3
365,977,-5.786,686,4.03e-05,688,96,138,129.061,3
364,994,-4.545,135,3.3e-05,789,111,136,164.968,3
172,937,-7.27,101,32,201,108,368,121.592,3
364,859,-3.625,442,2.73e-05,808,132,317,79.95,3
472,992,-2.863,655,4.67e-05,331,563,616,85.027,3
0.1,924,-5.64,108,2.93e-05,733,905,876,179.984,3
241,986,-2.893,249,876,746,265,393,127.431,3
367,896,-9.217,969,219,937,364,102,159.935,3
0.1,925,-7.157,818,9.72e-06,708,485,35,85.405,3
177,911,-6.871,687,4.31e-05,682,336,103,156.018,3
0.29,922,-7.833,51,4.48e-05,783,749,323,137.527,3
312,873,-6.064,561,1.86e-05,569,346,179,184.816,3
351,0.64,-7.669,416,303,817,112,798,129.002,3
579,534,-8.287,406,226,0.0,0.1,145,120.01,3
507,0.98,-4.557,762,244,525,156,753,91.081,3
0.19,935,-4.014,111,352,834,211,102,75.614,3
203,982,-3.611,969,7.91e-05,121,371,998,178.655,3
283,873,-7.383,103,396,663,151,256,129.905,3
374,959,-5.024,148,107,729,84,133,166.018,3
193,983,-6.24,95,307,954,156,119,148.631,3
265,741,-4.131,784,1.03e-05,737,322,37,93.742,3
455,692,-6.914,323,751,0.8,767,139,136.049,3
466,858,-6.472,335,33,728,108,144,134.022,3
222,973,-4.697,92,1.66e-06,938,159,385,154.44,3
342,929,-6.341,59,2.19e-06,256,178,61,99.929,3
466,962,-4.444,817,3.53e-05,482,357,0.29,120.009,3
217,849,-10.292,646,1.86e-05,896,572,395,109.563,3
269,795,-7.508,688,147,277,778,121,119.958,3
224,891,-4.261,498,3.07e-06,767,176,223,153.16,3
858,814,-7.181,62,2.3e-05,691,963,627,171.799,3
166,975,-3.585,0.11,3.16e-05,552,656,233,75.005,3
432,983,-2.469,0.1,8.04e-06,425,348,101,104.945,3
316,974,-6.375,114,7.55e-05,153,385,0.49,138.718,3
162,522,-6.572,446,925,981,278,836,159.835,3
153,949,-6.887,107,1.96e-05,768,0.21,129,134.986,3
227,962,-6.199,219,1.81e-06,349,809,434,92.738,3
257,899,-8.823,999,7.44e-06,684,642,278,110.944,3
481,953,-3.324,96,2.98e-05,1.45e-05,754,517,131.977,3
689,957,-5.024,904,2.39e-06,258,706,647,185.43,3
279,892,-8.2,994,227,113,105,142,139.926,3
164,902,-8.848,662,129,4.97e-06,267,332,154.731,3
483,714,-10.79,359,7.17e-06,0.88,318,419,120.046,3
188,984,-5.223,945,1.62e-06,847,195,446,186.646,3
109,406,-8.37,384,547,233,892,769,158.128,3
385,964,-5.585,41,4.03e-06,161,86,519,98.403,3
263,0.85,-3.979,506,8.88e-06,506,309,718,123.443,3
171,928,-4.014,113,4,0.83,123,382,118.271,3
127,971,-6.834,872,2.27e-06,931,727,244,84.483,3
148,978,-4.02,187,2.24e-05,8.36e-05,805,0.34,66.121,3
181,942,-7.231,982,7.48e-06,714,112,133,152.13,3
135,994,-5.186,953,1.31e-06,766,0.24,393,157.87,3
395,944,-5.82,919,1.74e-05,861,186,0.12,179.946,3
528,0.93,-4.43,575,9.04e-06,115,134,202,99.978,3
279,853,-5.483,509,4.9e-06,119,286,287,149.933,3
109,985,-6.691,161,1.06e-06,0.89,312,795,171.82,3
491,641,-9.348,291,486,11,36,388,137.845,3
0.23,887,-4.374,457,6.28e-05,281,133,673,135.9,3
504,577,-7.942,315,128,215,107,721,145.168,3
171,931,-6.229,192,5.89e-05,749,159,374,88.475,3
307,847,-6.278,48,1.35e-06,0.91,894,159,168.016,3
0.15,824,-10.281,453,798,759,237,224,106.626,3
255,978,-5.401,116,129,376,161,36,128.999,3
228,971,-4.048,798,3.51e-06,0.75,152,628,160.195,3
155,958,-3.658,675,6.57e-06,178,297,0.19,155.723,3
362,658,-6.248,336,365,173,918,373,137.976,3
273,792,-3.315,864,1.4e-05,885,709,0.16,120.035,3
246,863,-8.621,622,6.6e-06,0.71,438,0.27,96.053,3
289,734,-11.385,588,2.36e-05,112,598,651,174.51,3
244,985,-3.545,978,8.51e-06,253,102,195,71.249,3
184,984,-4.521,194,352,646,719,318,152.979,3
353,363,-12.685,333,293,836,0.1,777,89.999,3
107,899,-6.346,666,1.48e-06,3.71e-05,389,335,187.439,3
153,848,-5.289,949,1.2e-05,0.85,189,408,134.855,3
462,989,-2.964,737,9.67e-06,2.36e-05,517,101,120.07,3
162,0.98,-5.571,138,3.51e-05,283,959,635,129.642,3
208,0.97,-21.9,957,0.0,951,962,368,149.261,3
398,0.75,-13.219,384,4.59e-06,219,101,0.25,95.004,3
201,973,-6.173,984,0.0,849,803,195,112.121,3
307,994,-5.256,159,7.68e-06,545,206,648,114.398,3
171,0.9,-6.047,0.18,5.22e-05,165,177,368,120.034,3
499,979,-5.938,125,2.68e-05,54,175,105,101.009,3
212,209,-15.091,387,724,965,248,323,61.755,3
257,917,-8.228,915,1.14e-05,761,359,49,121.405,3
999,899,-2.658,599,3.61e-06,969,319,163,158.671,3
0.29,912,-6.43,677,158,0.54,921,765,127.383,3
266,887,-20.274,585,233,889,465,664,88.5,3
376,866,-7.781,587,9.12e-05,883,608,122,130.001,3
121,0.99,-4.584,108,5.74e-05,358,112,405,180.059,3
349,886,-13.266,526,3.3e-06,583,269,808,145.0,3
177,965,-7.14,809,3.29e-06,548,0.11,203,96.069,3
182,981,-3.966,893,889,0.0,715,563,109.098,3
456,0.93,-8.3,514,138,917,243,119,128.212,3
0.23,939,-6.315,753,104,236,704,185,87.184,3
265,962,-6.976,101,172,213,596,754,150.655,3
178,799,-5.136,521,223,115,0.16,0.15,170.13,3
0.45,987,-2.784,859,206,3.37e-05,808,149,119.982,3
322,499,-8.847,42,1.72e-06,312,285,795,74.996,3
264,969,-5.12,166,8.81e-06,114,476,116,155.373,3
79,446,-8.991,379,149,245,136,376,171.535,3
366,0.88,-4.989,533,2.92e-06,249,727,251,109.97,3
295,992,-5.094,132,1.57e-06,197,378,182,161.037,3
493,771,-6.797,276,219,0.82,231,561,129.97,3
0.29,959,-6.059,913,2.09e-06,176,206,372,160.57,3
671,0.96,-4.991,0.1,8.34e-06,0.78,986,388,60.157,3
164,985,-13.524,769,356,139,345,312,156.844,3
465,895,-4.787,528,393,0.38,539,199,72.979,3
492,992,-4.925,113,671,29,374,526,104.977,3
115,953,-7.305,252,1.37e-05,719,318,335,151.694,3
938,389,-10.403,426,321,836,131,154,89.264,3
281,972,-7.415,115,1.47e-05,269,676,554,124.823,3
0.43,576,-7.745,298,117,534,123,377,78.236,3
289,913,-7.875,0.07,45,559,681,224,141.738,3
454,981,-6.525,169,126,741,375,243,141.338,3
467,862,-6.737,355,1.93e-05,857,0.15,0.24,138.115,3
403,693,-7.506,301,91,479,0.93,169,95.052,3
455,887,-6.57,342,3.08e-06,554,116,439,136.103,3
288,951,-6.788,618,929,627,184,146,145.347,3
498,0.92,-6.373,389,309,382,119,483,92.517,3
203,229,-14.883,389,431,941,146,326,103.216,3
629,404,-10.396,362,0.21,0.0,873,37,67.305,3
406,189,-16.322,306,944,952,113,645,131.934,3
211,447,-6.096,498,296,805,109,449,121.237,3
421,999,-5.51,106,2.91e-05,167,877,271,114.076,3
242,931,-7.779,777,9.83e-06,792,371,424,178.937,3
0.28,0.95,-5.124,625,4.36e-05,298,294,352,106.627,3
293,584,-7.605,593,611,929,0.11,574,129.667,3
269,729,-9.062,419,237,865,176,117,101.779,3
107,899,-6.346,666,1.48e-06,3.71e-05,389,335,187.439,3
404,996,-2.738,141,4.34e-06,162,303,185,187.018,3
422,811,-6.974,429,102,374,781,212,135.832,3
505,989,-6.861,859,7.45e-05,345,698,536,90.038,3
0.27,968,-5.351,104,2.02e-06,101,336,201,168.024,3
265,904,-6.334,901,43,513,657,91,113.031,3
177,992,-4.678,166,3.96e-06,301,562,0.27,115.096,3
0.21,0.99,-4.503,0.24,117,0.0,0.38,117,89.588,3
0.45,638,-7.516,388,712,619,563,292,138.251,3
0.15,963,-7.212,752,955,287,732,111,150.123,3
431,943,-4.923,73,3.8e-06,98,337,369,135.01,3
258,974,-7.602,637,471,993,194,148,155.944,3
242,899,-6.301,696,1.53e-05,878,101,294,133.873,3
238,947,-5.132,651,113,7.52e-05,255,325,84.526,3
462,744,-8.118,424,7.97e-05,854,287,621,134.063,3
954,869,-5.071,802,3.2e-06,0.31,348,137,89.08,3
392,0.74,-6.937,422,437,674,914,214,140.106,3
456,399,-16.311,311,644,656,231,689,99.951,3
144,864,-1.648,675,186,763,108,318,149.541,3
974,991,-5.243,0.26,861,911,164,294,159.977,3
209,998,-5.657,863,162,933,207,266,157.834,3
407,0.98,-4.034,122,1.36e-05,138,844,104,134.992,3
179,796,-8.652,412,4.79e-06,832,109,178,146.175,3
304,923,-6.625,725,8.19e-05,406,0.33,186,105.984,3
248,972,-5.788,165,3.28e-06,874,356,355,169.997,3
304,979,-2.469,786,9.28e-05,1.43e-05,336,253,185.162,3
127,715,-7.886,504,1.43e-05,807,809,223,95.363,3
251,798,-7.635,445,118,216,364,138,129.996,3
196,995,-5.105,0.14,1.5e-05,165,185,388,89.742,3
594,735,-7.08,548,27,268,277,441,125.037,3
498,977,-3.58,388,145,539,0.11,475,136.027,3
263,715,-9.528,902,425,3.78e-05,413,241,151.917,3
163,898,-5.181,428,8.75e-06,378,832,286,90.979,3
294,998,-4.266,162,1.69e-05,352,152,339,133.99,3
363,976,-6.076,901,2.06e-05,165,0.18,469,159.96,3
153,975,-3.764,0.12,19,154,309,673,142.446,3
546,897,-5.875,786,1.31e-05,668,629,244,116.957,3
298,944,-5.492,144,504,2,125,143,140.152,3
293,455,-11.947,398,742,904,106,285,114.971,3
188,972,-3.561,176,1.2e-05,262,108,166,125.074,3
397,591,-8.146,32,343,519,777,0.11,119.838,3
187,982,-5.266,993,31,931,303,177,148.397,3
278,989,-7.086,0.13,152,0.14,378,394,100.474,3
0.38,838,-7.602,627,553,809,821,158,140.013,3
418,935,-8.481,933,144,159,384,233,160.019,3
0.26,922,-7.592,104,3.03e-06,914,802,0.2,101.185,3
378,917,-3.495,438,1.83e-06,774,465,379,139.992,3
219,788,-6.793,536,137,545,658,591,80.118,3
897,994,-3.556,186,2.27e-06,0.88,111,385,179.982,3
219,754,-8.674,608,7.98e-06,891,0.23,117,175.092,3
0.14,789,-7.672,742,8.02e-06,977,353,392,100.091,3
434,876,-13.388,489,1.04e-06,134,167,346,114.06,3
329,991,-6.66,52,697,731,171,232,159.95,3
287,938,-6.407,709,2.06e-06,795,177,0.11,165.145,3
412,919,-4.838,987,1.22e-05,48,824,126,136.013,3
101,952,-6.88,939,0.0,0.9,116,588,80.023,3
382,959,-7.347,802,5.63e-06,0.84,381,157,160.004,3
238,898,-5.789,817,1.12e-05,862,165,364,186.218,3
212,994,-6.043,125,5.59e-05,879,304,0.35,89.235,3
668,0.4,-12.792,367,0.14,929,126,381,74.465,3
167,983,-3.981,951,8.45e-06,883,244,118,128.711,3
406,728,-13.064,391,4.6e-06,179,327,375,143.975,3
69,721,-6.426,708,429,891,134,351,70.306,3
303,942,-7.476,545,2.45e-05,835,253,387,139.148,3
412,899,-6.087,105,2.69e-06,302,357,251,115.133,3
192,946,-6.676,634,3.88e-06,806,241,319,89.965,3
269,986,-5.581,163,1.36e-06,359,343,174,164.093,3
0.31,836,-11.639,497,1.51e-06,828,251,673,152.638,3
305,947,-8.729,842,2.64e-06,726,223,126,179.96,3
147,992,-4.652,941,3.62e-06,111,548,123,157.405,3
547,809,-8.466,404,1.22e-06,828,228,206,115.104,3
205,912,-6.826,914,1.81e-06,956,0.25,459,149.672,3
186,941,-4.634,264,3.3e-06,628,358,354,152.887,3
318,999,-6.346,207,3.29e-05,795,201,225,134.816,3
492,898,-5.662,513,831,668,116,0.22,114.948,3
115,999,-7.163,362,155,872,219,177,75.817,3
163,993,-4.106,147,5.84e-05,552,381,236,147.591,3
146,899,-6.411,827,2.27e-06,512,113,109,138.602,3
126,993,-4.156,117,123,906,879,377,180.015,3
208,986,-7.12,619,5.39e-06,403,361,0.22,169.853,3
241,948,-6.984,114,386,614,994,908,139.939,3
521,0.94,-4.8,627,116,108,988,206,115.913,3
283,0.9,-7.861,526,138,0.12,537,417,137.493,3
0.2,392,-9.868,359,88,967,108,323,107.727,3
318,623,-5.794,531,1.21e-06,935,224,192,90.051,3
445,882,-6.852,458,253,694,757,101,127.577,3
302,941,-8.74,705,533,932,0.11,975,140.039,3
0.17,763,-5.552,545,2.13e-06,897,297,161,167.891,3
176,521,-10.428,474,584,963,216,142,74.977,3
503,793,-6.338,317,4.9e-05,898,109,308,130.118,3
381,382,-12.715,345,316,872,131,945,104.286,3
218,719,-4.044,725,318,295,353,216,134.339,3
265,755,-7.897,374,3.67e-06,768,372,176,120.85,3
254,0.98,-4.348,138,14,659,306,399,125.023,3
0.53,833,-4.475,499,3.24e-05,385,359,357,119.945,3
403,623,-7.939,337,346,627,118,819,106.017,3
246,0.81,-8.678,714,251,234,339,771,144.995,3
513,968,-4.002,217,8.74e-06,0.25,0.37,166,115.014,3
354,844,-4.28,579,605,468,111,723,139.964,3
551,574,-9.539,334,697,399,994,719,120.081,3
253,956,-6.385,157,2.54e-05,612,0.44,126,129.066,3
318,696,-9.243,442,189,321,756,216,180.298,3
157,0.94,-7.582,966,159,905,445,238,155.425,3
534,759,-8.391,435,125,477,0.61,141,119.924,3
493,969,-6.061,689,2.28e-05,385,0.15,224,110.071,3
175,0.95,-7.358,121,0.0,846,322,125,119.416,3
698,898,-5.577,882,1.02e-05,406,0.12,326,179.84,3
161,927,-6.795,819,7.38e-05,539,524,838,110.35,3
404,636,-8.798,325,643,653,795,979,140.105,3
204,0.86,-12.73,542,3.41e-05,886,311,832,131.587,3
452,977,-3.574,655,6.24e-06,734,167,324,130.013,3
287,921,-6.142,59,147,0.0,216,559,89.945,3
114,808,-13.192,534,1.62e-06,225,313,487,159.719,3
226,827,-8.358,521,2.76e-05,103,106,284,108.142,3
0.22,984,-4.698,113,1.07e-06,933,544,125,184.908,3
188,982,-5.187,114,7.33e-05,816,592,392,131.964,3
303,971,-3.826,852,2.55e-06,594,354,0.14,179.972,3
321,989,-3.111,764,1.33e-06,836,363,395,109.701,3
0.11,972,-5.783,719,2.95e-06,1.72e-05,296,156,174.131,3
527,979,-3.508,208,8.46e-05,444,177,131,129.949,3
341,946,-11.377,665,3.32e-06,912,66,64,141.006,3
423,978,-4.076,131,165,7.22e-05,301,413,120.009,3
425,964,-3.955,676,3.87e-06,957,724,152,140.024,3
107,0.99,-5.61,103,4.47e-06,274,342,186,181.558,3
315,948,-7.621,102,9.69e-05,198,326,318,113.139,3
455,978,-5.072,895,1.38e-06,711,211,141,100.018,3
375,998,-2.688,952,1.26e-05,114,223,152,169.939,3
127,983,-3.909,109,2.28e-06,675,0.33,585,97.631,3
436,0.93,-6.227,498,2.12e-06,245,263,332,120.038,3
204,962,-5.079,941,134,929,513,138,140.079,3
504,992,-1.9,122,112,2.54e-06,392,235,119.975,3
251,0.96,-4.424,664,2.53e-05,17,795,179,105.734,3
292,984,-5.373,106,3.51e-05,211,202,358,129.835,3
381,976,-4.982,108,159,164,539,207,161.057,3
441,996,-4.058,157,1.17e-06,376,337,861,114.968,3
217,975,-5.444,103,6.11e-06,384,371,0.39,185.284,3
367,879,-7.413,742,555,698,963,102,139.879,3
469,956,-5.665,104,4.3e-05,842,329,175,139.975,3
173,0.89,-7.81,672,1.52e-06,822,237,91,120.008,3
288,992,-4.202,808,1.7e-05,279,0.12,599,126.17,3
254,959,-4.848,815,131,298,253,182,98.506,3
424,594,-8.637,391,897,56,162,0.17,130.001,3
806,962,-2.794,908,1.26e-05,8.22e-05,137,237,171.653,3
535,889,-5.547,533,9.92e-05,0.41,329,327,97.493,3
452,553,-9.464,311,118,767,861,111,142.589,3
462,968,-5.117,156,1.24e-05,603,631,418,124.945,3
467,814,-4.917,338,362,0.17,147,321,126.014,3
455,758,-5.164,428,1.33e-05,503,898,273,140.061,3
0.2,954,-4.717,121,1.89e-05,139,114,102,112.063,3
274,219,-13.748,366,0.88,818,879,0.24,79.84,3
316,858,-4.034,613,2.43e-06,675,138,306,104.826,3
416,936,-5.037,706,8.56e-06,972,285,0.13,142.464,3
301,892,-7.302,105,106,817,175,375,120.081,3
497,939,-5.595,635,2.04e-06,967,0.3,327,120.04,3
135,964,-3.492,113,3.18e-05,297,731,799,154.486,3
309,937,-7.596,742,6.55e-06,914,464,387,110.095,3
343,927,-4.665,118,8.97e-05,232,201,105,99.955,3
308,901,-5.85,607,334,5.94e-05,842,131,196.059,3
461,995,-3.852,774,8.62e-06,674,385,249,100.004,3
153,907,-7.116,816,154,625,292,0.08,145.796,3
0.14,922,-7.429,161,197,355,883,398,63.718,3
197,957,-5.827,969,"1,00E-05",924,57,73,138.224,3
378,948,-7.797,909,1.16e-06,902,191,736,116.456,3
362,829,-6.813,365,2.96e-05,918,782,563,95.002,3
758,994,-5.11,118,1.92e-06,814,178,732,178.263,3
211,966,-4.583,74,1.77e-05,147,125,162,148.099,3
372,796,-5.632,299,2.13e-06,732,316,152,178.07,3
248,845,-6.972,783,6.72e-06,812,888,0.23,159.871,3
397,991,-7.081,791,1.92e-06,863,96,0.04,91.024,3
335,917,-8.788,635,4.26e-05,827,131,109,150.456,3
177,919,-5.193,886,206,453,776,129,140.745,3
164,949,-11.465,709,2.64e-06,0.62,0.22,584,138.396,3
265,932,-2.794,123,302,434,112,175,75.024,3
0.35,985,-4.832,885,691,175,106,0.12,105.932,3
268,991,-5.481,565,3.64e-06,369,684,191,162.23,3
0.38,947,-4.558,858,1.55e-05,891,333,166,77.492,3
382,837,-7.76,579,9.16e-05,0.0,113,578,128.987,3
497,974,-5.032,821,247,349,252,232,154.991,3
174,955,-5.002,148,3.08e-05,887,342,722,157.361,3
221,898,-9.167,113,3.11e-05,524,766,139,153.098,3
228,981,-6.099,136,1.86e-05,318,192,379,122.936,3
0.25,974,-5.143,188,3.61e-05,0.44,129,104,150.046,3
146,993,-3.506,91,1.4e-06,0.91,266,502,190.151,3
0.16,912,-11.98,938,103,0.82,293,529,174.657,3
0.29,988,-4.11,156,677,857,171,0.04,144.949,3
111,982,-3.348,949,3.47e-05,157,105,178,169.426,3
341,976,-5.634,716,4.35e-06,125,141,399,105.38,3
477,988,-3.628,185,9.46e-06,813,258,216,140.054,3
0.36,729,-3.251,122,6.46e-06,894,77,764,114.877,3
871,789,-3.172,738,1.92e-06,907,101,222,173.63,3
261,842,-9.627,562,3.52e-05,162,365,162,122.128,3
304,766,-6.837,369,7.68e-05,449,229,978,185.847,3
269,961,-4.095,171,4.01e-05,0.7,488,238,152.464,3
544,732,-6.658,365,149,0.25,111,231,112.998,3
0.55,0.53,-11.147,342,809,399,0.13,545,93.927,3
432,927,-3.801,555,125,0.69,339,277,119.988,3
384,972,-5.699,976,4.07e-06,796,174,514,100.724,3
435,498,-8.681,356,212,748,827,563,138.075,3
0.47,869,-8.245,376,5.15e-05,914,801,448,144.471,3
848,991,-8.197,769,817,0.45,219,108,178.755,3
367,982,-13.219,647,1.72e-06,0.38,467,399,144.981,3
209,931,-6.005,816,1.54e-06,453,389,272,115.087,3
205,993,-7.262,158,2.68e-06,788,0.21,363,98.978,3
474,994,-4.666,124,325,608,498,383,107.014,3
201,979,-2.909,159,5.72e-05,949,113,244,132.731,3
374,916,-7.127,722,1.77e-05,0.87,0.11,219,135.03,3
679,917,-6.398,686,1.51e-06,689,211,194,184.386,3
405,984,-5.425,89,2.69e-05,1.9e-05,152,242,169.995,3
215,956,-6.195,975,1.56e-06,0.87,119,176,129.865,3
355,976,-7.579,847,5.6e-06,913,946,642,149.983,3
487,456,-7.037,349,663,962,119,37,118.035,3
429,951,-4.971,581,379,468,116,183,100.01,3
175,962,-7.383,148,2.06e-06,703,263,211,122.922,3
172,951,-5.129,992,0.0,886,115,197,122.02,3
342,998,-4.212,134,1.45e-05,235,355,419,134.404,3
121,975,-7.291,0.19,9.25e-06,544,151,793,157.537,3
163,998,-6.162,0.13,4.55e-05,946,395,32,150.806,3
491,773,-4.972,291,28,766,853,518,105.021,3
152,993,-12.671,657,1.5e-05,689,476,387,145.986,3
156,997,-5.26,0.22,1.45e-06,384,682,594,148.712,3
159,949,-3.544,58,1.01e-06,613,223,477,144.244,3
341,905,-7.834,135,142,132,488,0.2,119.956,3
518,971,-3.296,118,266,191,735,304,145.811,3
164,999,-6.602,86,934,681,218,245,134.93,3
412,997,-4.912,102,1.99e-05,349,263,743,146.054,3
259,0.79,-8.066,375,896,0.89,115,614,152.502,3
367,962,-6.568,842,1.11e-06,898,199,294,97.105,3
222,986,-9.135,822,0.0,828,153,545,154.426,3
347,0.45,-17.447,304,982,102,115,185,80.15,3
432,894,-7.934,666,9.8e-05,777,112,954,115.1,3
307,981,-5.591,799,1.58e-06,819,207,227,77.526,3
365,958,-5.302,158,1.35e-05,135,186,127,99.971,3
375,972,-7.085,836,1.47e-06,755,616,341,94.94,3
444,0.88,-6.912,399,2.74e-06,242,254,444,112.009,3
216,963,-4.92,988,163,639,325,144,131.686,3
116,942,-2.944,201,145,844,513,374,59.762,3
506,941,-6.53,408,1.69e-05,93,196,262,129.078,3
126,799,-6.192,646,7.64e-06,0.91,133,137,97.189,3
129,945,-6.984,873,1.15e-05,663,102,571,147.11,3
444,984,-3.418,485,188,947,552,0.21,100.01,3
